date,source_currency,target_currency,exchange_rate_to_target
2020-11-13,USD,RON,4.1217096911
2020-11-13,USD,RUB,77.5381294964
2020-11-13,USD,SEK,8.6785442234
2020-11-13,USD,SGD,1.3486246297
2020-11-13,USD,THB,30.1701227253
2020-11-13,USD,TRY,7.7277190013
2020-11-13,USD,USD,1.0
2020-11-13,USD,ZAR,15.5791790097
2020-11-16,EUR,AUD,1.6226
2020-11-16,EUR,BGN,1.9558
2020-11-16,EUR,BRL,6.393
2020-11-16,EUR,CAD,1.5476
2020-11-16,EUR,CHF,1.0819
2020-11-16,EUR,CNY,7.7945
2020-11-16,EUR,CZK,26.353
2020-11-16,EUR,DKK,7.448
2020-11-16,EUR,GBP,0.89819
2020-11-16,EUR,HKD,9.1725
2020-11-16,EUR,HRK,7.567
2020-11-16,EUR,HUF,358.16
2020-11-16,EUR,IDR,16680.89
2020-11-16,EUR,ILS,3.9733
2020-11-16,EUR,INR,88.0795
2020-11-16,EUR,ISK,161.3
2020-11-16,EUR,JPY,124.15
2020-11-16,EUR,KRW,1310.5
2020-11-16,EUR,MXN,23.9849
2020-11-16,EUR,MYR,4.871
2020-11-16,EUR,NOK,10.731
2020-11-16,EUR,NZD,1.7227
2020-11-16,EUR,PHP,56.983
2020-11-16,EUR,PLN,4.4692
2020-11-16,EUR,RON,4.8728
2020-11-16,EUR,RUB,90.5157
2020-11-16,EUR,SEK,10.2538
2020-11-16,EUR,SGD,1.5934
2020-11-16,EUR,THB,35.75
2020-11-16,EUR,TRY,9.1749
2020-11-16,EUR,USD,1.183
2020-11-16,EUR,ZAR,18.2346
2020-11-16,GBP,AUD,1.8065220054
2020-11-16,GBP,BGN,2.177490286
2020-11-16,GBP,BRL,7.1176477137
2020-11-16,GBP,CAD,1.7230207417
2020-11-16,GBP,CHF,1.2045335619
2020-11-16,GBP,CNY,8.6780079939
2020-11-16,GBP,CZK,29.3401173471
2020-11-16,GBP,DKK,8.2922321558
2020-11-16,GBP,EUR,1.113350182
2020-11-16,GBP,GBP,1.0
2020-11-16,GBP,HKD,10.2122045447
2020-11-16,GBP,HRK,8.4247208274
2020-11-16,GBP,HUF,398.7575011969
2020-11-16,GBP,IDR,18571.6719179684
2020-11-16,GBP,ILS,4.4236742783
2020-11-16,GBP,INR,98.0633273584
2020-11-16,GBP,ISK,179.5833843619
2020-11-16,GBP,JPY,138.2224250994
2020-11-16,GBP,KRW,1459.0454135539
2020-11-16,GBP,MXN,26.703592781
2020-11-16,GBP,MYR,5.4231287367
2020-11-16,GBP,NOK,11.9473608034
2020-11-16,GBP,NZD,1.9179683586
2020-11-16,GBP,PHP,63.4420334228
2020-11-16,GBP,PLN,4.9757846335
2020-11-16,GBP,RON,5.425132767
2020-11-16,GBP,RUB,100.7756710718
2020-11-16,GBP,SEK,11.4160700965
2020-11-16,GBP,SGD,1.7740121801
2020-11-16,GBP,THB,39.8022690077
2020-11-16,GBP,TRY,10.2148765851
2020-11-16,GBP,USD,1.3170932653
2020-11-16,GBP,ZAR,20.3014952293
2020-11-16,USD,AUD,1.3715976331
2020-11-16,USD,BGN,1.6532544379
2020-11-16,USD,BRL,5.404057481
2020-11-16,USD,CAD,1.3081994928
2020-11-16,USD,CHF,0.9145393068
2020-11-16,USD,CNY,6.5887573964
2020-11-16,USD,CZK,22.2764158918
2020-11-16,USD,DKK,6.2958579882
2020-11-16,USD,EUR,0.8453085376
2020-11-16,USD,GBP,0.7592476754
2020-11-16,USD,HKD,7.7535925613
2020-11-16,USD,HRK,6.3964497041
2020-11-16,USD,HUF,302.7557058326
2020-11-16,USD,IDR,14100.4987320372
2020-11-16,USD,ILS,3.3586644125
2020-11-16,USD,INR,74.454353339
2020-11-16,USD,ISK,136.3482671175
2020-11-16,USD,JPY,104.9450549451
2020-11-16,USD,KRW,1107.7768385461
2020-11-16,USD,MXN,20.2746407439
2020-11-16,USD,MYR,4.1174978867
2020-11-16,USD,NOK,9.0710059172
2020-11-16,USD,NZD,1.4562130178
2020-11-16,USD,PHP,48.168216399
2020-11-16,USD,PLN,3.7778529163
2020-11-16,USD,RON,4.1190194421
2020-11-16,USD,RUB,76.5136939983
2020-11-16,USD,SEK,8.667624683
2020-11-16,USD,SGD,1.3469146238
2020-11-16,USD,THB,30.2197802198
2020-11-16,USD,TRY,7.7556213018
2020-11-16,USD,USD,1.0
2020-11-16,USD,ZAR,15.41386306
2020-11-17,EUR,AUD,1.6236
2020-11-17,EUR,BGN,1.9558
2020-11-17,EUR,BRL,6.4375
2020-11-17,EUR,CAD,1.556
2020-11-17,EUR,CHF,1.0816
2020-11-17,EUR,CNY,7.7892
2020-11-17,EUR,CZK,26.508
2020-11-17,EUR,DKK,7.448
2020-11-17,EUR,GBP,0.89585
2020-11-17,EUR,HKD,9.2119
2020-11-17,EUR,HRK,7.5668
2020-11-17,EUR,HUF,361.5
2020-11-17,EUR,IDR,16779.76
2020-11-17,EUR,ILS,3.9945
2020-11-17,EUR,INR,88.4825
2020-11-17,EUR,ISK,161.5
2020-11-17,EUR,JPY,123.78
2020-11-17,EUR,KRW,1314.74
2020-11-17,EUR,MXN,24.2129
2020-11-17,EUR,MYR,4.877
2020-11-17,EUR,NOK,10.7683
2020-11-17,EUR,NZD,1.7234
2020-11-17,EUR,PHP,57.389
2020-11-17,EUR,PLN,4.4964
2020-11-17,EUR,RON,4.872
2020-11-17,EUR,RUB,90.734
2020-11-17,EUR,SEK,10.2375
2020-11-17,EUR,SGD,1.5962
2020-11-17,EUR,THB,35.836
2020-11-17,EUR,TRY,9.2071
2020-11-17,EUR,USD,1.1882
2020-11-17,EUR,ZAR,18.3062
2020-11-17,GBP,AUD,1.8123569794
2020-11-17,GBP,BGN,2.1831779874
2020-11-17,GBP,BRL,7.1859128202
2020-11-17,GBP,CAD,1.7368979182
2020-11-17,GBP,CHF,1.2073449796
2020-11-17,GBP,CNY,8.6947591673
2020-11-17,GBP,CZK,29.589775074
2020-11-17,GBP,DKK,8.3138918346
2020-11-17,GBP,EUR,1.1162583022
2020-11-17,GBP,GBP,1.0
2020-11-17,GBP,HKD,10.2828598538
2020-11-17,GBP,HRK,8.4465033209
2020-11-17,GBP,HUF,403.5273762349
2020-11-17,GBP,IDR,18730.5464084389
2020-11-17,GBP,ILS,4.458893788
2020-11-17,GBP,INR,98.7693252219
2020-11-17,GBP,ISK,180.2757158006
2020-11-17,GBP,JPY,138.1704526427
2020-11-17,GBP,KRW,1467.5894401965
2020-11-17,GBP,MXN,27.0278506446
2020-11-17,GBP,MYR,5.4439917397
2020-11-17,GBP,NOK,12.0202042753
2020-11-17,GBP,NZD,1.923759558
2020-11-17,GBP,PHP,64.0609477033
2020-11-17,GBP,PLN,5.0191438299
2020-11-17,GBP,RON,5.4384104482
2020-11-17,GBP,RUB,101.2825807892
2020-11-17,GBP,SEK,11.4276943685
2020-11-17,GBP,SGD,1.7817715019
2020-11-17,GBP,THB,40.0022325166
2020-11-17,GBP,TRY,10.2775018139
2020-11-17,GBP,USD,1.3263381146
2020-11-17,GBP,ZAR,20.4344477312
2020-11-17,USD,AUD,1.3664366268
2020-11-17,USD,BGN,1.6460191887
2020-11-17,USD,BRL,5.4178589463
2020-11-17,USD,CAD,1.3095438478
2020-11-17,USD,CHF,0.9102844639
2020-11-17,USD,CNY,6.5554620434
2020-11-17,USD,CZK,22.309375526
2020-11-17,USD,DKK,6.2683049992
2020-11-17,USD,EUR,0.8416091567
2020-11-17,USD,GBP,0.753955563
2020-11-17,USD,HKD,7.7528193907
2020-11-17,USD,HRK,6.368288167
2020-11-17,USD,HUF,304.2417101498
2020-11-17,USD,IDR,14121.9996633563
2020-11-17,USD,ILS,3.3618077765
2020-11-17,USD,INR,74.4676822084
2020-11-17,USD,ISK,135.9198788083
2020-11-17,USD,JPY,104.1743814173
2020-11-17,USD,KRW,1106.4972226898
2020-11-17,USD,MXN,20.3777983504
2020-11-17,USD,MYR,4.1045278573
2020-11-17,USD,NOK,9.0626998822
2020-11-17,USD,NZD,1.4504292207
2020-11-17,USD,PHP,48.2991078943
2020-11-17,USD,PLN,3.7842114122
2020-11-17,USD,RON,4.1003198115
2020-11-17,USD,RUB,76.3625652247
2020-11-17,USD,SEK,8.6159737418
2020-11-17,USD,SGD,1.3433765359
2020-11-17,USD,THB,30.1599057398
2020-11-17,USD,TRY,7.7487796667
2020-11-17,USD,USD,1.0
2020-11-17,USD,ZAR,15.4066655445
2020-11-18,EUR,AUD,1.6226
2020-11-18,EUR,BGN,1.9558
2020-11-18,EUR,BRL,6.2974
2020-11-18,EUR,CAD,1.5514
2020-11-18,EUR,CHF,1.0812
2020-11-18,EUR,CNY,7.782
2020-11-18,EUR,CZK,26.401
2020-11-18,EUR,DKK,7.4516
2020-11-18,EUR,GBP,0.89373
2020-11-18,EUR,HKD,9.2005
2020-11-18,EUR,HRK,7.567
2020-11-18,EUR,HUF,360.25
2020-11-18,EUR,IDR,16746.93
2020-11-18,EUR,ILS,3.9742
2020-11-18,EUR,INR,88.011
2020-11-18,EUR,ISK,161.5
2020-11-18,EUR,JPY,123.28
2020-11-18,EUR,KRW,1310.55
2020-11-18,EUR,MXN,24.0105
2020-11-18,EUR,MYR,4.851
2020-11-18,EUR,NOK,10.7115
2020-11-18,EUR,NZD,1.7145
2020-11-18,EUR,PHP,57.267
2020-11-18,EUR,PLN,4.4694
2020-11-18,EUR,RON,4.873
2020-11-18,EUR,RUB,90.061
2020-11-18,EUR,SEK,10.2135
2020-11-18,EUR,SGD,1.5917
2020-11-18,EUR,THB,35.984
2020-11-18,EUR,TRY,9.156
2020-11-18,EUR,USD,1.1868
2020-11-18,EUR,ZAR,18.2814
2020-11-18,GBP,AUD,1.8155371309
2020-11-18,GBP,BGN,2.1883566625
2020-11-18,GBP,BRL,7.0461996352
2020-11-18,GBP,CAD,1.7358710125
2020-11-18,GBP,CHF,1.2097613373
2020-11-18,GBP,CNY,8.7073277164
2020-11-18,GBP,CZK,29.5402414599
2020-11-18,GBP,DKK,8.337641122
2020-11-18,GBP,EUR,1.1189061573
2020-11-18,GBP,GBP,1.0
2020-11-18,GBP,HKD,10.2944961006
2020-11-18,GBP,HRK,8.4667628926
2020-11-18,GBP,HUF,403.0859431819
2020-11-18,GBP,IDR,18738.2430935517
2020-11-18,GBP,ILS,4.4467568505
2020-11-18,GBP,INR,98.4760498137
2020-11-18,GBP,ISK,180.7033444105
2020-11-18,GBP,JPY,137.9387510769
2020-11-18,GBP,KRW,1466.3824645027
2020-11-18,GBP,MXN,26.8654962908
2020-11-18,GBP,MYR,5.4278137693
2020-11-18,GBP,NOK,11.9851633044
2020-11-18,GBP,NZD,1.9183646068
2020-11-18,GBP,PHP,64.0763989124
2020-11-18,GBP,PLN,5.0008391796
2020-11-18,GBP,RON,5.4524297047
2020-11-18,GBP,RUB,100.7698074363
2020-11-18,GBP,SEK,11.427948038
2020-11-18,GBP,SGD,1.7809629306
2020-11-18,GBP,THB,40.2627191657
2020-11-18,GBP,TRY,10.2447047766
2020-11-18,GBP,USD,1.3279178275
2020-11-18,GBP,ZAR,20.4551710248
2020-11-18,USD,AUD,1.3672059319
2020-11-18,USD,BGN,1.6479609033
2020-11-18,USD,BRL,5.3062015504
2020-11-18,USD,CAD,1.3072126727
2020-11-18,USD,CHF,0.9110212336
2020-11-18,USD,CNY,6.5571284125
2020-11-18,USD,CZK,22.2455342096
2020-11-18,USD,DKK,6.2787327267
2020-11-18,USD,EUR,0.8426019548
2020-11-18,USD,GBP,0.7530586451
2020-11-18,USD,HKD,7.7523592855
2020-11-18,USD,HRK,6.3759689922
2020-11-18,USD,HUF,303.5473542299
2020-11-18,USD,IDR,14110.9959555106
2020-11-18,USD,ILS,3.3486686889
2020-11-18,USD,INR,74.1582406471
2020-11-18,USD,ISK,136.0802157061
2020-11-18,USD,JPY,103.8759689922
2020-11-18,USD,KRW,1104.271991911
2020-11-18,USD,MXN,20.2312942366
2020-11-18,USD,MYR,4.0874620829
2020-11-18,USD,NOK,9.0255308392
2020-11-18,USD,NZD,1.4446410516
2020-11-18,USD,PHP,48.2532861476
2020-11-18,USD,PLN,3.7659251769
2020-11-18,USD,RON,4.1059993259
2020-11-18,USD,RUB,75.8855746545
2020-11-18,USD,SEK,8.6059150657
2020-11-18,USD,SGD,1.3411695315
2020-11-18,USD,THB,30.3201887428
2020-11-18,USD,TRY,7.7148634985
2020-11-18,USD,USD,1.0
2020-11-18,USD,ZAR,15.4039433771
2020-11-19,EUR,AUD,1.6272
2020-11-19,EUR,BGN,1.9558
2020-11-19,EUR,BRL,6.3371
2020-11-19,EUR,CAD,1.5501
2020-11-19,EUR,CHF,1.0797
2020-11-19,EUR,CNY,7.7927
2020-11-19,EUR,CZK,26.358
2020-11-19,EUR,DKK,7.4498
2020-11-19,EUR,GBP,0.89378
2020-11-19,EUR,HKD,9.1737
2020-11-19,EUR,HRK,7.5655
2020-11-19,EUR,HUF,360.9
2020-11-19,EUR,IDR,16820.13
2020-11-19,EUR,ILS,3.9595
2020-11-19,EUR,INR,87.797
2020-11-19,EUR,ISK,161.3
2020-11-19,EUR,JPY,123.08
2020-11-19,EUR,KRW,1321.07
2020-11-19,EUR,MXN,24.0426
2020-11-19,EUR,MYR,4.8517
2020-11-19,EUR,NOK,10.69
2020-11-19,EUR,NZD,1.7155
2020-11-19,EUR,PHP,57.147
2020-11-19,EUR,PLN,4.4714
2020-11-19,EUR,RON,4.8732
2020-11-19,EUR,RUB,90.2638
2020-11-19,EUR,SEK,10.206
2020-11-19,EUR,SGD,1.5924
2020-11-19,EUR,THB,35.975
2020-11-19,EUR,TRY,8.9373
2020-11-19,EUR,USD,1.1832
2020-11-19,EUR,ZAR,18.3153
2020-11-19,GBP,AUD,1.8205822462
2020-11-19,GBP,BGN,2.1882342411
2020-11-19,GBP,BRL,7.0902235449
2020-11-19,GBP,CAD,1.7343194075
2020-11-19,GBP,CHF,1.2080153953
2020-11-19,GBP,CNY,8.7188122357
2020-11-19,GBP,CZK,29.4904786413
2020-11-19,GBP,DKK,8.3351607778
2020-11-19,GBP,EUR,1.1188435633
2020-11-19,GBP,GBP,1.0
2020-11-19,GBP,HKD,10.2639351966
2020-11-19,GBP,HRK,8.4646109781
2020-11-19,GBP,HUF,403.7906419924
2020-11-19,GBP,IDR,18819.0941842512
2020-11-19,GBP,ILS,4.4300610889
2020-11-19,GBP,INR,98.2311083264
2020-11-19,GBP,ISK,180.4694667592
2020-11-19,GBP,JPY,137.7072657701
2020-11-19,GBP,KRW,1478.0706661595
2020-11-19,GBP,MXN,26.8999082548
2020-11-19,GBP,MYR,5.428293316
2020-11-19,GBP,NOK,11.9604376916
2020-11-19,GBP,NZD,1.9193761328
2020-11-19,GBP,PHP,63.9385531115
2020-11-19,GBP,PLN,5.0027971089
2020-11-19,GBP,RON,5.4523484526
2020-11-19,GBP,RUB,100.9910716284
2020-11-19,GBP,SEK,11.418917407
2020-11-19,GBP,SGD,1.7816464902
2020-11-19,GBP,THB,40.2503971895
2020-11-19,GBP,TRY,9.9994405782
2020-11-19,GBP,USD,1.3238157041
2020-11-19,GBP,ZAR,20.4919555148
2020-11-19,USD,AUD,1.3752535497
2020-11-19,USD,BGN,1.6529749831
2020-11-19,USD,BRL,5.3558992563
2020-11-19,USD,CAD,1.3100912779
2020-11-19,USD,CHF,0.912525355
2020-11-19,USD,CNY,6.58612238
2020-11-19,USD,CZK,22.2768762677
2020-11-19,USD,DKK,6.2963150778
2020-11-19,USD,EUR,0.8451656525
2020-11-19,USD,GBP,0.7553921569
2020-11-19,USD,HKD,7.753296146
2020-11-19,USD,HRK,6.3941007437
2020-11-19,USD,HUF,305.0202839757
2020-11-19,USD,IDR,14215.7961460446
2020-11-19,USD,ILS,3.3464334009
2020-11-19,USD,INR,74.2030087897
2020-11-19,USD,ISK,136.3252197431
2020-11-19,USD,JPY,104.0229885057
2020-11-19,USD,KRW,1116.5229885057
2020-11-19,USD,MXN,20.319979716
2020-11-19,USD,MYR,4.1004901961
2020-11-19,USD,NOK,9.0348208249
2020-11-19,USD,NZD,1.4498816768
2020-11-19,USD,PHP,48.2986815416
2020-11-19,USD,PLN,3.7790736984
2020-11-19,USD,RON,4.1186612576
2020-11-19,USD,RUB,76.2878634212
2020-11-19,USD,SEK,8.6257606491
2020-11-19,USD,SGD,1.345841785
2020-11-19,USD,THB,30.4048343475
2020-11-19,USD,TRY,7.5534989858
2020-11-19,USD,USD,1.0
2020-11-19,USD,ZAR,15.4794624746
2020-11-20,EUR,AUD,1.6227
2020-11-20,EUR,BGN,1.9558
2020-11-20,EUR,BRL,6.3347
2020-11-20,EUR,CAD,1.5484
2020-11-20,EUR,CHF,1.0811
2020-11-20,EUR,CNY,7.7916
2020-11-20,EUR,CZK,26.34
2020-11-20,EUR,DKK,7.4489
2020-11-20,EUR,GBP,0.89393
2020-11-20,EUR,HKD,9.1972
2020-11-20,EUR,HRK,7.5665
2020-11-20,EUR,HUF,359.5
2020-11-20,EUR,IDR,16840.24
2020-11-20,EUR,ILS,3.9608
2020-11-20,EUR,INR,87.941
2020-11-20,EUR,ISK,161.3
2020-11-20,EUR,JPY,123.18
2020-11-20,EUR,KRW,1323.26
2020-11-20,EUR,MXN,23.8656
2020-11-20,EUR,MYR,4.8549
2020-11-20,EUR,NOK,10.6613
2020-11-20,EUR,NZD,1.7086
2020-11-20,EUR,PHP,57.206
2020-11-20,EUR,PLN,4.4639
2020-11-20,EUR,RON,4.8735
2020-11-20,EUR,RUB,90.2622
2020-11-20,EUR,SEK,10.2168
2020-11-20,EUR,SGD,1.5934
2020-11-20,EUR,THB,35.922
2020-11-20,EUR,TRY,9.047
2020-11-20,EUR,USD,1.1863
2020-11-20,EUR,ZAR,18.2192
2020-11-20,GBP,AUD,1.8152428042
2020-11-20,GBP,BGN,2.1878670589
2020-11-20,GBP,BRL,7.086349043
2020-11-20,GBP,CAD,1.7321266766
2020-11-20,GBP,CHF,1.2093788104
2020-11-20,GBP,CNY,8.7161187118
2020-11-20,GBP,CZK,29.4653943821
2020-11-20,GBP,DKK,8.3327553612
2020-11-20,GBP,EUR,1.1186558232
2020-11-20,GBP,GBP,1.0
2020-11-20,GBP,HKD,10.2885013368
2020-11-20,GBP,HRK,8.464309286
2020-11-20,GBP,HUF,402.1567684271
2020-11-20,GBP,IDR,18838.4325394606
2020-11-20,GBP,ILS,4.4307719844
2020-11-20,GBP,INR,98.3757117448
2020-11-20,GBP,ISK,180.4391842762
2020-11-20,GBP,JPY,137.7960242972
2020-11-20,GBP,KRW,1480.2725045585
2020-11-20,GBP,MXN,26.6973924133
2020-11-20,GBP,MYR,5.4309621559
2020-11-20,GBP,NOK,11.9263253275
2020-11-20,GBP,NZD,1.9113353395
2020-11-20,GBP,PHP,63.9938250199
2020-11-20,GBP,PLN,4.993567729
2020-11-20,GBP,RON,5.4517691542
2020-11-20,GBP,RUB,100.9723356415
2020-11-20,GBP,SEK,11.4290828141
2020-11-20,GBP,SGD,1.7824661886
2020-11-20,GBP,THB,40.1843544797
2020-11-20,GBP,TRY,10.1204792322
2020-11-20,GBP,USD,1.327061403
2020-11-20,GBP,ZAR,20.3810141734
2020-11-20,USD,AUD,1.3678664756
2020-11-20,USD,BGN,1.6486554834
2020-11-20,USD,BRL,5.3398803001
2020-11-20,USD,CAD,1.3052347636
2020-11-20,USD,CHF,0.9113209138
2020-11-20,USD,CNY,6.5679844896
2020-11-20,USD,CZK,22.2034898424
2020-11-20,USD,DKK,6.2791030937
2020-11-20,USD,EUR,0.8429570935
2020-11-20,USD,GBP,0.7535446346
2020-11-20,USD,HKD,7.7528449802
2020-11-20,USD,HRK,6.3782348478
2020-11-20,USD,HUF,303.0430751075
2020-11-20,USD,IDR,14195.599763972
2020-11-20,USD,ILS,3.3387844559
2020-11-20,USD,INR,74.1304897581
2020-11-20,USD,ISK,135.968979179
2020-11-20,USD,JPY,103.8354547754
2020-11-20,USD,KRW,1115.4514035236
2020-11-20,USD,MXN,20.1176768103
2020-11-20,USD,MYR,4.0924723932
2020-11-20,USD,NOK,8.9870184608
2020-11-20,USD,NZD,1.4402764899
2020-11-20,USD,PHP,48.2222034898
2020-11-20,USD,PLN,3.7628761696
2020-11-20,USD,RON,4.1081513951
2020-11-20,USD,RUB,76.0871617635
2020-11-20,USD,SEK,8.6123240327
2020-11-20,USD,SGD,1.3431678328
2020-11-20,USD,THB,30.2807047121
2020-11-20,USD,TRY,7.6262328247
2020-11-20,USD,USD,1.0
2020-11-20,USD,ZAR,15.3580038776
2020-11-23,EUR,AUD,1.6233
2020-11-23,EUR,BGN,1.9558
2020-11-23,EUR,BRL,6.3795
2020-11-23,EUR,CAD,1.553
2020-11-23,EUR,CHF,1.0806
2020-11-23,EUR,CNY,7.8178
2020-11-23,EUR,CZK,26.311
2020-11-23,EUR,DKK,7.4472
2020-11-23,EUR,GBP,0.88888
2020-11-23,EUR,HKD,9.2257
2020-11-23,EUR,HRK,7.5615
2020-11-23,EUR,HUF,360.21
2020-11-23,EUR,IDR,16844.67
2020-11-23,EUR,ILS,3.9747
2020-11-23,EUR,INR,88.104
2020-11-23,EUR,ISK,161.1
2020-11-23,EUR,JPY,123.47
2020-11-23,EUR,KRW,1323.33
2020-11-23,EUR,MXN,23.7978
2020-11-23,EUR,MYR,4.8681
2020-11-23,EUR,NOK,10.6903
2020-11-23,EUR,NZD,1.7082
2020-11-23,EUR,PHP,57.339
2020-11-23,EUR,PLN,4.4735
2020-11-23,EUR,RON,4.874
2020-11-23,EUR,RUB,90.3507
2020-11-23,EUR,SEK,10.2145
2020-11-23,EUR,SGD,1.5955
2020-11-23,EUR,THB,36.048
2020-11-23,EUR,TRY,9.2636
2020-11-23,EUR,USD,1.1901
2020-11-23,EUR,ZAR,18.2466
2020-11-23,GBP,AUD,1.8262307623
2020-11-23,GBP,BGN,2.200297003
2020-11-23,GBP,BRL,7.1770092701
2020-11-23,GBP,CAD,1.7471424714
2020-11-23,GBP,CHF,1.2156871569
2020-11-23,GBP,CNY,8.7951129511
2020-11-23,GBP,CZK,29.6001710017
2020-11-23,GBP,DKK,8.3781837818
2020-11-23,GBP,EUR,1.1250112501
2020-11-23,GBP,GBP,1.0
2020-11-23,GBP,HKD,10.3790162902
2020-11-23,GBP,HRK,8.5067725677
2020-11-23,GBP,HUF,405.240302403
2020-11-23,GBP,IDR,18950.4432544325
2020-11-23,GBP,ILS,4.4715822158
2020-11-23,GBP,INR,99.1179911799
2020-11-23,GBP,ISK,181.2393123931
2020-11-23,GBP,JPY,138.9051390514
2020-11-23,GBP,KRW,1488.7611376114
2020-11-23,GBP,MXN,26.7727927279
2020-11-23,GBP,MYR,5.4766672667
2020-11-23,GBP,NOK,12.0267077671
2020-11-23,GBP,NZD,1.9217442174
2020-11-23,GBP,PHP,64.5070200702
2020-11-23,GBP,PLN,5.0327378274
2020-11-23,GBP,RON,5.483304833
2020-11-23,GBP,RUB,101.6455539555
2020-11-23,GBP,SEK,11.4914274143
2020-11-23,GBP,SGD,1.7949554496
2020-11-23,GBP,THB,40.5544055441
2020-11-23,GBP,TRY,10.4216542165
2020-11-23,GBP,USD,1.3388758888
2020-11-23,GBP,ZAR,20.5276302763
2020-11-23,USD,AUD,1.364003025
2020-11-23,USD,BGN,1.6433913117
2020-11-23,USD,BRL,5.3604739098
2020-11-23,USD,CAD,1.3049323586
2020-11-23,USD,CHF,0.9079909251
2020-11-23,USD,CNY,6.5690278128
2020-11-23,USD,CZK,22.1082261995
2020-11-23,USD,DKK,6.2576254096
2020-11-23,USD,EUR,0.8402655239
2020-11-23,USD,GBP,0.7468952189
2020-11-23,USD,HKD,7.7520376439
2020-11-23,USD,HRK,6.353667759
2020-11-23,USD,HUF,302.672044366
2020-11-23,USD,IDR,14153.9954625662
2020-11-23,USD,ILS,3.3398033779
2020-11-23,USD,INR,74.0307537182
2020-11-23,USD,ISK,135.3667759012
2020-11-23,USD,JPY,103.7475842366
2020-11-23,USD,KRW,1111.9485757499
2020-11-23,USD,MXN,19.9964708848
2020-11-23,USD,MYR,4.0904965969
2020-11-23,USD,NOK,8.9826905302
2020-11-23,USD,NZD,1.4353415679
2020-11-23,USD,PHP,48.1799848752
2020-11-23,USD,PLN,3.7589278212
2020-11-23,USD,RON,4.0954541635
2020-11-23,USD,RUB,75.9185782707
2020-11-23,USD,SEK,8.5828921939
2020-11-23,USD,SGD,1.3406436434
2020-11-23,USD,THB,30.2898916057
2020-11-23,USD,TRY,7.7838837073
2020-11-23,USD,USD,1.0
2020-11-23,USD,ZAR,15.3319889085
2020-11-24,EUR,AUD,1.6175
2020-11-24,EUR,BGN,1.9558
2020-11-24,EUR,BRL,6.3943
2020-11-24,EUR,CAD,1.5504
2020-11-24,EUR,CHF,1.0833
2020-11-24,EUR,CNY,7.8152
2020-11-24,EUR,CZK,26.258
2020-11-24,EUR,DKK,7.4424
2020-11-24,EUR,GBP,0.89012
2020-11-24,EUR,HKD,9.197
2020-11-24,EUR,HRK,7.561
2020-11-24,EUR,HUF,361.35
2020-11-24,EUR,IDR,16895.4
2020-11-24,EUR,ILS,3.961
2020-11-24,EUR,INR,87.9045
2020-11-24,EUR,ISK,160.9
2020-11-24,EUR,JPY,124.06
2020-11-24,EUR,KRW,1318.77
2020-11-24,EUR,MXN,23.8129
2020-11-24,EUR,MYR,4.8498
2020-11-24,EUR,NOK,10.6768
2020-11-24,EUR,NZD,1.7011
2020-11-24,EUR,PHP,57.233
2020-11-24,EUR,PLN,4.4666
2020-11-24,EUR,RON,4.8728
2020-11-24,EUR,RUB,90.1119
2020-11-24,EUR,SEK,10.204
2020-11-24,EUR,SGD,1.5941
2020-11-24,EUR,THB,36.07
2020-11-24,EUR,TRY,9.4452
2020-11-24,EUR,USD,1.1865
2020-11-24,EUR,ZAR,18.2206
2020-11-24,GBP,AUD,1.8171707186
2020-11-24,GBP,BGN,2.1972318339
2020-11-24,GBP,BRL,7.1836381611
2020-11-24,GBP,CAD,1.7417876241
2020-11-24,GBP,CHF,1.2170269177
2020-11-24,GBP,CNY,8.7799397834
2020-11-24,GBP,CZK,29.4993933402
2020-11-24,GBP,DKK,8.361119849
2020-11-24,GBP,EUR,1.12344403
2020-11-24,GBP,GBP,1.0
2020-11-24,GBP,HKD,10.3323147441
2020-11-24,GBP,HRK,8.494360311
2020-11-24,GBP,HUF,405.9565002472
2020-11-24,GBP,IDR,18981.0362647733
2020-11-24,GBP,ILS,4.4499618029
2020-11-24,GBP,INR,98.7557857368
2020-11-24,GBP,ISK,180.76214443
2020-11-24,GBP,JPY,139.3744663641
2020-11-24,GBP,KRW,1481.5642834674
2020-11-24,GBP,MXN,26.7524603424
2020-11-24,GBP,MYR,5.4484788568
2020-11-24,GBP,NOK,11.9947872197
2020-11-24,GBP,NZD,1.9110906395
2020-11-24,GBP,PHP,64.29807217
2020-11-24,GBP,PLN,5.0179751045
2020-11-24,GBP,RON,5.4743180695
2020-11-24,GBP,RUB,101.2356760886
2020-11-24,GBP,SEK,11.4636228823
2020-11-24,GBP,SGD,1.7908821283
2020-11-24,GBP,THB,40.5226261628
2020-11-24,GBP,TRY,10.6111535523
2020-11-24,GBP,USD,1.3329663416
2020-11-24,GBP,ZAR,20.4698242934
2020-11-24,USD,AUD,1.3632532659
2020-11-24,USD,BGN,1.6483775811
2020-11-24,USD,BRL,5.389211968
2020-11-24,USD,CAD,1.3067003793
2020-11-24,USD,CHF,0.9130214918
2020-11-24,USD,CNY,6.5867678045
2020-11-24,USD,CZK,22.1306363253
2020-11-24,USD,DKK,6.2725663717
2020-11-24,USD,EUR,0.8428150021
2020-11-24,USD,GBP,0.7502064897
2020-11-24,USD,HKD,7.7513695744
2020-11-24,USD,HRK,6.3725242309
2020-11-24,USD,HUF,304.5512010114
